"time","fmi1.P.x [m]","fmi1.P.v [m/s]","fmi1.P.F [N]","fmi2.P.x [m]","fmi2.P.v [m/s]","fmi2.P.F [N]"
0.1787,-1.82304,38.0356,-101.619,-2.84372,27.729,103.054
0.1788,-1.81924,37.9059,-101.554,-2.84096,27.6738,103.159
0.1789,-1.81545,37.7763,-101.489,-2.83819,27.6185,103.264
0.179,-1.81166,37.6466,-101.424,-2.83542,27.5633,103.369
0.1791,-1.80793,37.5106,-101.891,-2.83268,27.5203,103.264
0.1792,-1.80421,37.3747,-102.357,-2.82994,27.4772,103.159
0.1793,-1.80048,37.2387,-102.823,-2.8272,27.4341,103.054
0.1794,-1.79676,37.1027,-103.29,-2.82445,27.3911,102.949
0.1795,-1.79303,36.9667,-103.756,-2.82171,27.348,102.844
0.1796,-1.78938,36.7808,-103.848,-2.81899,27.2986,102.771
0.1797,-1.78573,36.5948,-103.94,-2.81627,27.2491,102.698
0.1798,-1.78207,36.4088,-104.032,-2.81355,27.1996,102.625
0.1799,-1.77842,36.2228,-104.124,-2.81083,27.1501,102.552
0.18,-1.77477,36.0369,-104.217,-2.80811,27.1007,102.479
0.1801,-1.77122,35.8205,-104.094,-2.80542,27.0452,102.937
0.1802,-1.76767,35.6042,-103.972,-2.80272,26.9898,103.395
0.1803,-1.76412,35.3878,-103.85,-2.80003,26.9343,103.854
0.1804,-1.76057,35.1715,-103.727,-2.79734,26.8789,104.312
0.1805,-1.75702,34.9551,-103.605,-2.79464,26.8234,104.77
0.1806,-1.75358,34.7335,-103.515,-2.79197,26.8021,104.846
0.1807,-1.75014,34.5119,-103.424,-2.78929,26.7808,104.922
0.1808,-1.7467,34.2903,-103.334,-2.78662,26.7596,104.997
0.1809,-1.74326,34.0687,-103.244,-2.78395,26.7383,105.073
0.181,-1.73982,33.8471,-103.154,-2.78127,26.717,105.149
0.1811,-1.73649,33.6211,-103.595,-2.7786,26.7111,105.005
0.1812,-1.73316,33.395,-104.036,-2.77593,26.7052,104.862
0.1813,-1.72983,33.169,-104.477,-2.77326,26.6993,104.718
0.1814,-1.72651,32.9429,-104.918,-2.77059,26.6934,104.575
0.1815,-1.72318,32.7169,-105.36,-2.76792,26.6875,104.432
0.1816,-1.71997,32.4451,-105.41,-2.76526,26.6721,104.321
0.1817,-1.71677,32.1733,-105.461,-2.7626,26.6568,104.21
0.1818,-1.71356,31.9015,-105.511,-2.75993,26.6414,104.099
0.1819,-1.71036,31.6297,-105.562,-2.75727,26.6261,103.988
0.182,-1.70715,31.3579,-105.613,-2.7546,26.6107,103.877
0.1821,-1.70409,31.0638,-105.44,-2.75195,26.5845,104.298
0.1822,-1.70102,30.7697,-105.268,-2.74929,26.5584,104.72
0.1823,-1.69796,30.4756,-105.096,-2.74664,26.5323,105.141
0.1824,-1.6949,30.1815,-104.924,-2.74399,26.5061,105.562
0.1825,-1.69184,29.8874,-104.752,-2.74133,26.48,105.983
0.1826,-1.68892,29.5918,-104.613,-2.73869,26.4819,106.007
0.1827,-1.68601,29.2961,-104.474,-2.73604,26.4838,106.03
0.1828,-1.68309,29.0004,-104.335,-2.73339,26.4858,106.053
0.1829,-1.68018,28.7047,-104.196,-2.73075,26.4877,106.076
0.183,-1.67726,28.409,-104.057,-2.7281,26.4896,106.1
0.1831,-1.6745,28.1185,-104.452,-2.72545,26.5051,105.896
0.1832,-1.67173,27.828,-104.847,-2.72279,26.5206,105.693
0.1833,-1.66896,27.5375,-105.241,-2.72014,26.5361,105.49
0.1834,-1.66619,27.247,-105.636,-2.71749,26.5516,105.287
0.1835,-1.66342,26.9565,-106.031,-2.71483,26.5671,105.084
0.1836,-1.66081,26.6219,-106.021,-2.71218,26.5694,104.915
0.1837,-1.6582,26.2873,-106.01,-2.70952,26.5717,104.746
0.1838,-1.65558,25.9528,-106,-2.70686,26.574,104.578
0.1839,-1.65297,25.6182,-105.989,-2.7042,26.5763,104.409
0.184,-1.65036,25.2836,-105.979,-2.70154,26.5786,104.24
0.1841,-1.64792,24.9375,-105.74,-2.69889,26.5611,104.608
0.1842,-1.64547,24.5913,-105.5,-2.69623,26.5436,104.975
0.1843,-1.64303,24.2451,-105.261,-2.69358,26.5261,105.343
0.1844,-1.64059,23.899,-105.022,-2.69093,26.5086,105.71
0.1845,-1.63815,23.5528,-104.782,-2.68828,26.4911,106.077
0.1846,-1.63588,23.2141,-104.579,-2.68562,26.499,106.033
0.1847,-1.63361,22.8753,-104.377,-2.68297,26.5069,105.988
0.1848,-1.63134,22.5366,-104.174,-2.68032,26.5147,105.944
0.1849,-1.62907,22.1978,-103.971,-2.67767,26.5226,105.899
0.185,-1.6268,21.8591,-103.768,-2.67502,26.5305,105.854
0.1851,-1.62469,21.5336,-104.105,-2.67237,26.5415,105.579
0.1852,-1.62259,21.2082,-104.442,-2.66971,26.5524,105.304
0.1853,-1.62049,20.8827,-104.778,-2.66705,26.5634,105.029
0.1854,-1.61838,20.5573,-105.115,-2.6644,26.5743,104.754
0.1855,-1.61628,20.2318,-105.452,-2.66174,26.5853,104.479
0.1856,-1.61434,19.8853,-105.371,-2.65909,26.5729,104.244
0.1857,-1.6124,19.5388,-105.291,-2.65643,26.5605,104.008
0.1858,-1.61046,19.1923,-105.211,-2.65377,26.5481,103.773
0.1859,-1.60852,18.8457,-105.131,-2.65112,26.5357,103.537
0.186,-1.60659,18.4992,-105.051,-2.64846,26.5233,103.302
0.1861,-1.60483,18.1403,-104.739,-2.64582,26.485,103.61
0.1862,-1.60307,17.7814,-104.427,-2.64318,26.4466,103.918
0.1863,-1.60131,17.4226,-104.115,-2.64054,26.4083,104.226
0.1864,-1.59955,17.0637,-103.803,-2.6379,26.3699,104.534
0.1865,-1.59779,16.7048,-103.491,-2.63526,26.3316,104.842
0.1866,-1.5962,16.366,-103.223,-2.63263,26.3132,104.729
0.1867,-1.59462,16.0271,-102.955,-2.63001,26.2948,104.616
0.1868,-1.59303,15.6883,-102.687,-2.62738,26.2764,104.503
0.1869,-1.59145,15.3495,-102.419,-2.62476,26.258,104.39
0.187,-1.58986,15.0106,-102.15,-2.62213,26.2397,104.277
0.1871,-1.58844,14.697,-102.431,-2.61951,26.2218,103.931
0.1872,-1.58702,14.3834,-102.711,-2.61689,26.204,103.585
0.1873,-1.5856,14.0698,-102.992,-2.61427,26.1862,103.239
0.1874,-1.58417,13.7561,-103.272,-2.61166,26.1684,102.893
0.1875,-1.58275,13.4425,-103.553,-2.60904,26.1506,102.546
0.1876,-1.58149,13.1042,-103.408,-2.60644,26.1037,102.249
0.1877,-1.58024,12.7658,-103.263,-2.60383,26.0567,101.952
0.1878,-1.57898,12.4275,-103.118,-2.60123,26.0098,101.655
0.1879,-1.57772,12.0892,-102.973,-2.59863,25.9629,101.357
0.188,-1.57646,11.7509,-102.828,-2.59603,25.9159,101.06
0.1881,-1.57537,11.4195,-102.451,-2.59346,25.8435,101.316
0.1882,-1.57428,11.0882,-102.073,-2.59089,25.771,101.573
0.1883,-1.57319,10.7569,-101.696,-2.58832,25.6985,101.829
0.1884,-1.57209,10.4255,-101.318,-2.58574,25.626,102.085
0.1885,-1.571,10.0942,-100.941,-2.58317,25.5535,102.342
0.1886,-1.57007,9.79497,-100.618,-2.58064,25.4964,102.169
0.1887,-1.56914,9.49573,-100.296,-2.5781,25.4392,101.996
0.1888,-1.56821,9.1965,-99.9732,-2.57556,25.3821,101.823
0.1889,-1.56727,8.89726,-99.6507,-2.57302,25.325,101.649
0.189,-1.56634,8.59803,-99.3282,-2.57049,25.2678,101.476
0.1891,-1.56555,8.32795,-99.5647,-2.56798,25.2027,101.072
0.1892,-1.56476,8.05788,-99.8013,-2.56547,25.1375,100.668
0.1893,-1.56397,7.78781,-100.038,-2.56296,25.0724,100.264
0.1894,-1.56318,7.51774,-100.274,-2.56046,25.0073,99.86
0.1895,-1.56238,7.24766,-100.511,-2.55795,24.9421,99.4559
0.1896,-1.56173,6.96074,-100.315,-2.55548,24.844,99.1133
0.1897,-1.56108,6.67382,-100.119,-2.55301,24.7459,98.7707
0.1898,-1.56043,6.38689,-99.923,-2.55055,24.6478,98.4281
0.1899,-1.55977,6.09997,-99.727,-2.54808,24.5497,98.0854
0.19,-1.55912,5.81304,-99.531,-2.54561,24.4516,97.7428
0.1901,-1.55861,5.54116,-99.1062,-2.54321,24.3204,97.9655
0.1902,-1.55809,5.26927,-98.6814,-2.5408,24.1891,98.1882
0.1903,-1.55758,4.99738,-98.2566,-2.53839,24.0579,98.4109
0.1904,-1.55707,4.72549,-97.8319,-2.53598,23.9266,98.6335
0.1905,-1.55656,4.45361,-97.4071,-2.53358,23.7954,98.8562
0.1906,-1.55617,4.21983,-97.0509,-2.53123,23.6793,98.6431
0.1907,-1.55579,3.98604,-96.6947,-2.52889,23.5632,98.4301
0.1908,-1.5554,3.75226,-96.3385,-2.52655,23.4471,98.217
0.1909,-1.55502,3.51848,-95.9823,-2.5242,23.3309,98.0039
0.191,-1.55463,3.2847,-95.6261,-2.52186,23.2148,97.7908
0.1911,-1.55435,3.09112,-95.8426,-2.51958,23.0849,97.3518
0.1912,-1.55408,2.89754,-96.059,-2.51729,22.9549,96.9129
0.1913,-1.5538,2.70396,-96.2755,-2.51501,22.825,96.4739
0.1914,-1.55352,2.51038,-96.4919,-2.51273,22.695,96.0349
0.1915,-1.55324,2.3168,-96.7084,-2.51044,22.5651,95.5959
0.1916,-1.55306,2.10998,-96.4862,-2.50823,22.397,95.2332
0.1917,-1.55288,1.90315,-96.2641,-2.50603,22.2289,94.8704
0.1918,-1.5527,1.69633,-96.0419,-2.50382,22.0608,94.5077
0.1919,-1.55252,1.4895,-95.8197,-2.50162,21.8926,94.1449
0.192,-1.55234,1.28268,-95.5976,-2.49941,21.7245,93.7821
0.1921,-1.55227,1.09028,-95.1524,-2.4973,21.517,94
0.1922,-1.55219,0.897885,-94.7072,-2.49519,21.3095,94.2178
0.1923,-1.55211,0.70549,-94.2619,-2.49307,21.1019,94.4357
0.1924,-1.55203,0.513095,-93.8167,-2.49096,20.8944,94.6535
0.1925,-1.55195,0.320699,-93.3715,-2.48885,20.6869,94.8714
0.1926,-1.55196,0.174259,-93.0109,-2.48683,20.4993,94.6473
0.1927,-1.55196,0.0278179,-92.6503,-2.48481,20.3117,94.4232
0.1928,-1.55197,-0.118623,-92.2897,-2.48279,20.1241,94.1991
0.1929,-1.55198,-0.265064,-91.9291,-2.48077,19.9365,93.975
0.193,-1.55198,-0.411505,-91.5685,-2.47875,19.749,93.751
0.1931,-1.55205,-0.523729,-91.7959,-2.47683,19.5508,93.3063
0.1932,-1.55212,-0.635954,-92.0233,-2.47492,19.3527,92.8617
0.1933,-1.5522,-0.748178,-92.2507,-2.473,19.1546,92.417
0.1934,-1.55227,-0.860403,-92.478,-2.47108,18.9564,91.9724
0.1935,-1.55234,-0.972627,-92.7054,-2.46916,18.7583,91.5277
0.1936,-1.55247,-1.09471,-92.4879,-2.46735,18.5251,91.1758
0.1937,-1.55259,-1.21679,-92.2703,-2.46554,18.292,90.8239
0.1938,-1.55272,-1.33888,-92.0528,-2.46373,18.0588,90.472
0.1939,-1.55285,-1.46096,-91.8353,-2.46192,17.8256,90.1201
0.194,-1.55298,-1.58305,-91.6178,-2.46011,17.5924,89.7681
0.1941,-1.55316,-1.69187,-91.182,-2.45842,17.3313,90.0104
0.1942,-1.55335,-1.80069,-90.7463,-2.45674,17.0701,90.2527
0.1943,-1.55354,-1.90951,-90.3106,-2.45505,16.8089,90.4949
0.1944,-1.55372,-2.01833,-89.8749,-2.45336,16.5477,90.7372
0.1945,-1.55391,-2.12715,-89.4392,-2.45168,16.2866,90.9795
0.1946,-1.55414,-2.19754,-89.1035,-2.45011,16.0411,90.7743
0.1947,-1.55438,-2.26792,-88.7679,-2.44855,15.7957,90.5691
0.1948,-1.55461,-2.33831,-88.4323,-2.44698,15.5503,90.3639
0.1949,-1.55485,-2.40869,-88.0966,-2.44542,15.3049,90.1587
0.195,-1.55508,-2.47907,-87.761,-2.44385,15.0594,89.9535
0.1951,-1.55533,-2.50491,-88.0268,-2.44242,14.8035,89.5325
0.1952,-1.55559,-2.53075,-88.2926,-2.44099,14.5475,89.1115
0.1953,-1.55584,-2.55658,-88.5584,-2.43956,14.2915,88.6905
0.1954,-1.5561,-2.58242,-88.8242,-2.43813,14.0356,88.2695
0.1955,-1.55635,-2.60825,-89.09,-2.4367,13.7796,87.8485
0.1956,-1.55663,-2.65792,-88.9044,-2.4354,13.493,87.5345
0.1957,-1.5569,-2.70759,-88.7188,-2.4341,13.2064,87.2205
0.1958,-1.55718,-2.75726,-88.5331,-2.4328,12.9198,86.9065
0.1959,-1.55745,-2.80693,-88.3475,-2.4315,12.6332,86.5924
0.196,-1.55773,-2.8566,-88.1619,-2.4302,12.3466,86.2784
0.1961,-1.55802,-2.89058,-87.7631,-2.42905,12.0306,86.5732
0.1962,-1.55832,-2.92455,-87.3643,-2.42791,11.7147,86.8681
0.1963,-1.55861,-2.95852,-86.9655,-2.42676,11.3987,87.1629
0.1964,-1.55891,-2.99249,-86.5667,-2.42562,11.0828,87.4577
0.1965,-1.5592,-3.02646,-86.1679,-2.42447,10.7669,87.7525
0.1966,-1.55951,-3.02633,-85.8826,-2.42347,10.4771,87.5909
0.1967,-1.55981,-3.02619,-85.5972,-2.42248,10.1873,87.4293
0.1968,-1.56011,-3.02606,-85.3119,-2.42148,9.89758,87.2677
0.1969,-1.56042,-3.02592,-85.0265,-2.42049,9.60782,87.1061
0.197,-1.56072,-3.02579,-84.7412,-2.41949,9.31806,86.9444
0.1971,-1.56102,-2.99652,-85.0705,-2.41863,9.02836,86.5712
0.1972,-1.56131,-2.96725,-85.3999,-2.41777,8.73866,86.198
0.1973,-1.56161,-2.93798,-85.7292,-2.41692,8.44896,85.8248
0.1974,-1.5619,-2.90871,-86.0585,-2.41606,8.15927,85.4515
0.1975,-1.5622,-2.87944,-86.3879,-2.4152,7.86957,85.0783
0.1976,-1.56249,-2.87503,-86.2557,-2.4145,7.54619,84.8253
0.1977,-1.56277,-2.87062,-86.1235,-2.4138,7.22281,84.5723
0.1978,-1.56306,-2.86621,-85.9913,-2.4131,6.89943,84.3193
0.1979,-1.56335,-2.8618,-85.8591,-2.41239,6.57605,84.0663
0.198,-1.56363,-2.85739,-85.7269,-2.41169,6.25268,83.8133
0.1981,-1.56391,-2.84275,-85.3841,-2.41116,5.9133,84.1795
0.1982,-1.5642,-2.8281,-85.0413,-2.41062,5.57393,84.5457
0.1983,-1.56448,-2.81345,-84.6985,-2.41009,5.23456,84.9119
0.1984,-1.56476,-2.79881,-84.3557,-2.40955,4.89519,85.2781
0.1985,-1.56504,-2.78416,-84.0129,-2.40902,4.55581,85.6443
0.1986,-1.56531,-2.73589,-83.7971,-2.40864,4.24847,85.5433
0.1987,-1.56557,-2.68762,-83.5813,-2.40827,3.94114,85.4423
0.1988,-1.56584,-2.63935,-83.3655,-2.40789,3.6338,85.3413
0.1989,-1.56611,-2.59108,-83.1496,-2.40752,3.32646,85.2403
0.199,-1.56637,-2.54281,-82.9338,-2.40714,3.01912,85.1392
0.1991,-1.56661,-2.47642,-83.3406,-2.40692,2.71623,84.8282
0.1992,-1.56685,-2.41003,-83.7473,-2.40669,2.41333,84.5172
0.1993,-1.56708,-2.34364,-84.1541,-2.40647,2.11044,84.2061
0.1994,-1.56732,-2.27725,-84.5609,-2.40625,1.80755,83.8951
0.1995,-1.56756,-2.21086,-84.9677,-2.40602,1.50465,83.584
0.1996,-1.56777,-2.17145,-84.9013,-2.40595,1.17709,83.4058
0.1997,-1.56798,-2.13203,-84.835,-2.40589,0.849518,83.2276
0.1998,-1.56819,-2.09261,-84.7686,-2.40582,0.521951,83.0493
0.1999,-1.56839,-2.05319,-84.7023,-2.40575,0.194384,82.8711
0.2,-1.5686,-2.01377,-84.636,-2.40568,-0.133183,82.6928
0.2001,-1.5688,-1.98109,-84.3585,-2.40578,-0.472598,83.1402
0.2002,-1.56899,-1.94842,-84.081,-2.40588,-0.812014,83.5875
0.2003,-1.56918,-1.91574,-83.8035,-2.40598,-1.15143,84.0349
0.2004,-1.56937,-1.88306,-83.526,-2.40607,-1.49085,84.4823
0.2005,-1.56957,-1.85038,-83.2485,-2.40617,-1.83026,84.9296
0.2006,-1.56974,-1.79144,-83.109,-2.40643,-2.1285,84.897
0.2007,-1.56991,-1.73249,-82.9694,-2.4067,-2.42674,84.8645
0.2008,-1.57008,-1.67355,-82.8298,-2.40696,-2.72498,84.8319
0.2009,-1.57025,-1.61461,-82.6902,-2.40722,-3.02322,84.7993
0.201,-1.57042,-1.55567,-82.5506,-2.40748,-3.32146,84.7667
0.2011,-1.57056,-1.48738,-83.0387,-2.40788,-3.60663,84.521
0.2012,-1.57069,-1.41909,-83.5268,-2.40829,-3.8918,84.2753
0.2013,-1.57083,-1.3508,-84.015,-2.40869,-4.17698,84.0296
0.2014,-1.57097,-1.28251,-84.5031,-2.4091,-4.46215,83.7839
0.2015,-1.57111,-1.21422,-84.9912,-2.4095,-4.74732,83.5382
0.2016,-1.57122,-1.1905,-84.9908,-2.41006,-5.05091,83.4349
0.2017,-1.57134,-1.16677,-84.9905,-2.41061,-5.3545,83.3316
0.2018,-1.57145,-1.14305,-84.9901,-2.41116,-5.65809,83.2282
0.2019,-1.57157,-1.11932,-84.9897,-2.41171,-5.96168,83.1249
0.202,-1.57168,-1.09559,-84.9893,-2.41226,-6.26527,83.0215
0.2021,-1.57179,-1.07583,-84.7741,-2.41297,-6.57238,83.5472
0.2022,-1.57189,-1.05607,-84.5589,-2.41368,-6.87948,84.0729
0.2023,-1.572,-1.0363,-84.3437,-2.41438,-7.18659,84.5985
0.2024,-1.5721,-1.01654,-84.1285,-2.41509,-7.4937,85.1242
0.2025,-1.57221,-0.996777,-83.9133,-2.41579,-7.8008,85.6499
0.2026,-1.5723,-0.960155,-83.844,-2.41664,-8.05363,85.6771
0.2027,-1.57239,-0.923533,-83.7747,-2.41749,-8.30647,85.7044
0.2028,-1.57248,-0.886911,-83.7053,-2.41834,-8.5593,85.7317
0.2029,-1.57257,-0.850289,-83.636,-2.41919,-8.81213,85.759
0.203,-1.57266,-0.813667,-83.5667,-2.42004,-9.06496,85.7863
0.2031,-1.57273,-0.76977,-84.1275,-2.42101,-9.30936,85.5975
0.2032,-1.5728,-0.725874,-84.6882,-2.42197,-9.55377,85.4087
0.2033,-1.57287,-0.681977,-85.249,-2.42294,-9.79818,85.2199
0.2034,-1.57294,-0.63808,-85.8098,-2.42391,-10.0426,85.0311
0.2035,-1.57301,-0.594183,-86.3705,-2.42488,-10.287,84.8423
0.2036,-1.57307,-0.60523,-86.422,-2.42597,-10.5384,84.8018
0.2037,-1.57314,-0.616276,-86.4734,-2.42706,-10.7897,84.7613
0.2038,-1.5732,-0.627323,-86.5249,-2.42816,-11.0411,84.7208
0.2039,-1.57326,-0.638369,-86.5764,-2.42925,-11.2925,84.6802
0.204,-1.57332,-0.649416,-86.6278,-2.43034,-11.5438,84.6397
0.2041,-1.57339,-0.664677,-86.4619,-2.43157,-11.7993,85.2304
0.2042,-1.57346,-0.679939,-86.2961,-2.43279,-12.0548,85.8211
0.2043,-1.57353,-0.6952,-86.1302,-2.43402,-12.3103,86.4118
0.2044,-1.5736,-0.710462,-85.9643,-2.43524,-12.5658,87.0025
0.2045,-1.57367,-0.725723,-85.7984,-2.43646,-12.8213,87.5932
0.2046,-1.57374,-0.72761,-85.7829,-2.4378,-13.0157,87.663
0.2047,-1.57382,-0.729498,-85.7673,-2.43914,-13.2102,87.7328
0.2048,-1.57389,-0.731385,-85.7517,-2.44048,-13.4046,87.8026
0.2049,-1.57396,-0.733272,-85.7362,-2.44182,-13.599,87.8724
0.205,-1.57404,-0.735159,-85.7206,-2.44316,-13.7934,87.9422
0.2051,-1.57411,-0.734034,-86.337,-2.44459,-13.9784,87.7933
0.2052,-1.57418,-0.73291,-86.9533,-2.44601,-14.1633,87.6444
0.2053,-1.57426,-0.731785,-87.5697,-2.44744,-14.3483,87.4955
0.2054,-1.57433,-0.73066,-88.1861,-2.44887,-14.5332,87.3466
0.2055,-1.5744,-0.729536,-88.8024,-2.45029,-14.7182,87.1977
0.2056,-1.57449,-0.781155,-88.8865,-2.45182,-14.9103,87.2011
0.2057,-1.57457,-0.832775,-88.9706,-2.45335,-15.1025,87.2046
0.2058,-1.57466,-0.884395,-89.0546,-2.45488,-15.2946,87.2081
0.2059,-1.57474,-0.936015,-89.1387,-2.45641,-15.4868,87.2115
0.206,-1.57482,-0.987635,-89.2228,-2.45794,-15.6789,87.215
0.2061,-1.57494,-1.05162,-89.086,-2.45957,-15.868,87.8504
0.2062,-1.57505,-1.1156,-88.9492,-2.4612,-16.0572,88.4858
0.2063,-1.57517,-1.17958,-88.8124,-2.46282,-16.2463,89.1211
0.2064,-1.57528,-1.24357,-88.6756,-2.46445,-16.4354,89.7565
0.2065,-1.5754,-1.30755,-88.5388,-2.46608,-16.6246,90.3919
0.2066,-1.57554,-1.3582,-88.5564,-2.46779,-16.7612,90.4845
0.2067,-1.57569,-1.40885,-88.574,-2.4695,-16.8978,90.5771
0.2068,-1.57583,-1.45951,-88.5916,-2.4712,-17.0344,90.6696
0.2069,-1.57597,-1.51016,-88.6092,-2.47291,-17.1709,90.7622
0.207,-1.57612,-1.56081,-88.6268,-2.47462,-17.3075,90.8548
0.2071,-1.57628,-1.6095,-89.2762,-2.47638,-17.4194,90.7228
0.2072,-1.57645,-1.65818,-89.9257,-2.47814,-17.5312,90.5907
0.2073,-1.57662,-1.70687,-90.5751,-2.47991,-17.643,90.4587
0.2074,-1.57679,-1.75556,-91.2245,-2.48167,-17.7548,90.3267
0.2075,-1.57696,-1.80424,-91.874,-2.48343,-17.8666,90.1947
0.2076,-1.57716,-1.9108,-91.9695,-2.48525,-17.9865,90.2192
0.2077,-1.57737,-2.01736,-92.0651,-2.48707,-18.1065,90.2437
0.2078,-1.57758,-2.12392,-92.1607,-2.4889,-18.2264,90.2683
0.2079,-1.57778,-2.23047,-92.2563,-2.49072,-18.3463,90.2928
0.208,-1.57799,-2.33703,-92.3518,-2.49254,-18.4662,90.3173
0.2081,-1.57825,-2.4498,-92.2197,-2.49442,-18.584,90.9737
0.2082,-1.57852,-2.56256,-92.0876,-2.49631,-18.7018,91.63
0.2083,-1.57878,-2.67533,-91.9555,-2.49819,-18.8195,92.2864
0.2084,-1.57904,-2.7881,-91.8234,-2.50007,-18.9373,92.9427
0.2085,-1.5793,-2.90086,-91.6912,-2.50196,-19.0551,93.599
0.2086,-1.57962,-2.99819,-91.718,-2.50388,-19.106,93.689
0.2087,-1.57993,-3.09552,-91.7448,-2.5058,-19.1568,93.7791
0.2088,-1.58025,-3.19285,-91.7716,-2.50772,-19.2077,93.8691
0.2089,-1.58056,-3.29018,-91.7984,-2.50964,-19.2586,93.9591
0.209,-1.58088,-3.38751,-91.8252,-2.51156,-19.3095,94.0491
0.2091,-1.58124,-3.48076,-92.484,-2.51351,-19.351,93.9098
0.2092,-1.5816,-3.57401,-93.1428,-2.51545,-19.3926,93.7706
0.2093,-1.58197,-3.66727,-93.8016,-2.5174,-19.4342,93.6314
0.2094,-1.58233,-3.76052,-94.4604,-2.51934,-19.4757,93.4921
0.2095,-1.58269,-3.85377,-95.1192,-2.52128,-19.5173,93.3529
0.2096,-1.58311,-3.99771,-95.1999,-2.52325,-19.5695,93.3752
0.2097,-1.58353,-4.14165,-95.2806,-2.52522,-19.6217,93.3974
0.2098,-1.58395,-4.28559,-95.3613,-2.52719,-19.6739,93.4197
0.2099,-1.58437,-4.42953,-95.442,-2.52915,-19.7261,93.442
0.21,-1.58479,-4.57347,-95.5227,-2.53112,-19.7783,93.4643
0.2101,-1.58529,-4.72324,-95.3726,-2.53312,-19.829,94.1188
0.2102,-1.58578,-4.87302,-95.2226,-2.53511,-19.8798,94.7734
0.2103,-1.58628,-5.02279,-95.0725,-2.5371,-19.9306,95.4279
0.2104,-1.58677,-5.17256,-94.9224,-2.5391,-19.9813,96.0825
0.2105,-1.58727,-5.32234,-94.7724,-2.54109,-20.0321,96.737
0.2106,-1.58783,-5.45297,-94.7868,-2.5431,-20.0336,96.8035
0.2107,-1.5884,-5.58361,-94.8012,-2.54511,-20.035,96.8699
0.2108,-1.58897,-5.71424,-94.8157,-2.54711,-20.0365,96.9364
0.2109,-1.58953,-5.84488,-94.8301,-2.54912,-20.038,97.0028
0.211,-1.5901,-5.97551,-94.8445,-2.55113,-20.0395,97.0693
0.2111,-1.59073,-6.09642,-95.4921,-2.55312,-20.0193,96.9022
0.2112,-1.59135,-6.21733,-96.1396,-2.55512,-19.9991,96.7352
0.2113,-1.59198,-6.33823,-96.7871,-2.55712,-19.979,96.5681
0.2114,-1.59261,-6.45914,-97.4347,-2.55912,-19.9588,96.4011
0.2115,-1.59324,-6.58005,-98.0822,-2.56112,-19.9387,96.234
0.2116,-1.59393,-6.7382,-98.133,-2.56311,-19.9296,96.2345
0.2117,-1.59463,-6.89636,-98.1838,-2.5651,-19.9205,96.2349
0.2118,-1.59532,-7.05452,-98.2346,-2.56709,-19.9114,96.2354
0.2119,-1.59602,-7.21267,-98.2854,-2.56908,-19.9023,96.2359
0.212,-1.59671,-7.37083,-98.3361,-2.57107,-19.8932,96.2363
0.2121,-1.59749,-7.54111,-98.15,-2.57306,-19.889,96.8713
0.2122,-1.59827,-7.71139,-97.9639,-2.57504,-19.8848,97.5064
0.2123,-1.59905,-7.88168,-97.7778,-2.57703,-19.8806,98.1414
0.2124,-1.59983,-8.05196,-97.5917,-2.57902,-19.8764,98.7764
0.2125,-1.60061,-8.22224,-97.4056,-2.58101,-19.8723,99.4114
0.2126,-1.60147,-8.36633,-97.3908,-2.58298,-19.8149,99.4407
0.2127,-1.60233,-8.51041,-97.3759,-2.58495,-19.7576,99.4699
0.2128,-1.60319,-8.6545,-97.3611,-2.58692,-19.7003,99.4991
0.2129,-1.60405,-8.79858,-97.3462,-2.58889,-19.6429,99.5284
0.213,-1.60491,-8.94267,-97.3314,-2.59086,-19.5856,99.5576
0.2131,-1.60584,-9.07095,-97.9531,-2.5928,-19.5178,99.3477
0.2132,-1.60676,-9.19924,-98.5749,-2.59474,-19.4501,99.1378
0.2133,-1.60769,-9.32753,-99.1967,-2.59668,-19.3823,98.9279
0.2134,-1.60862,-9.45582,-99.8185,-2.59861,-19.3146,98.718
0.2135,-1.60954,-9.58411,-100.44,-2.60055,-19.2468,98.5081
0.2136,-1.61054,-9.75335,-100.447,-2.60246,-19.1954,98.4737
0.2137,-1.61154,-9.9226,-100.453,-2.60437,-19.1439,98.4393
0.2138,-1.61254,-10.0918,-100.46,-2.60627,-19.0925,98.4049
0.2139,-1.61354,-10.2611,-100.467,-2.60818,-19.041,98.3705
0.214,-1.61454,-10.4303,-100.473,-2.61009,-18.9896,98.3361
0.2141,-1.61563,-10.5955,-100.24,-2.61197,-18.9474,98.9408
0.2142,-1.61671,-10.7607,-100.007,-2.61386,-18.9051,99.5455
0.2143,-1.61779,-10.9258,-99.7736,-2.61574,-18.8629,100.15
0.2144,-1.61888,-11.091,-99.5404,-2.61763,-18.8207,100.755
0.2145,-1.61996,-11.2562,-99.3072,-2.61952,-18.7785,101.36
0.2146,-1.62112,-11.3893,-99.2543,-2.62137,-18.6923,101.341
0.2147,-1.62228,-11.5224,-99.2014,-2.62322,-18.606,101.322
0.2148,-1.62344,-11.6556,-99.1486,-2.62508,-18.5198,101.303
0.2149,-1.6246,-11.7887,-99.0957,-2.62693,-18.4336,101.284
0.215,-1.62576,-11.9218,-99.0428,-2.62878,-18.3474,101.265
0.2151,-1.62699,-12.0345,-99.6321,-2.63059,-18.2504,101.005
0.2152,-1.62821,-12.1471,-100.221,-2.63239,-18.1534,100.746
